people,count,first_date,last_date,lat,lon
Konbit Pou Ayiti,3,2010-01-17 17:42:01 -0500,2010-01-19 20:31:33 -0500,,
Gwenn Mangine,2,2010-01-17 17:42:01 -0500,2010-01-17 17:42:01 -0500,,
Pye,1,2010-01-17 17:42:01 -0500,2010-01-17 17:42:01 -0500,,
Darren Tyler,1,2010-01-17 17:42:01 -0500,2010-01-17 17:42:01 -0500,,
Lougou Corner,1,2010-01-17 17:42:01 -0500,2010-01-17 17:42:01 -0500,,
Ginette,1,2010-01-17 17:42:01 -0500,2010-01-17 17:42:01 -0500,,
Tita,1,2010-01-17 17:42:01 -0500,2010-01-17 17:42:01 -0500,,
Nicholas Laughlin,2,2010-01-17 17:42:01 -0500,2010-01-17 17:42:01 -0500,,
Zilda Arns Neumann,1,2010-01-18 16:36:10 -0500,2010-01-18 16:36:10 -0500,,
George Samuel Antoine,3,2010-01-18 16:36:10 -0500,2010-01-18 16:36:10 -0500,,
Eliana Nicolini,4,2010-01-18 16:36:10 -0500,2010-01-18 16:36:10 -0500,,
George Antoine,4,2010-01-18 16:36:10 -0500,2010-01-18 16:36:10 -0500,,
Ela,1,2010-01-18 16:36:10 -0500,2010-01-18 16:36:10 -0500,,
Otávio Calegari Jorge,1,2010-01-18 16:36:10 -0500,2010-01-18 16:36:10 -0500,,
Brasil,1,2010-01-18 16:36:10 -0500,2010-01-18 16:36:10 -0500,,
Werner,1,2010-01-18 16:36:10 -0500,2010-01-18 16:36:10 -0500,,
Couto,1,2010-01-18 16:36:10 -0500,2010-01-18 16:36:10 -0500,,
Lula da Silva,1,2010-01-18 16:36:10 -0500,2010-01-18 16:36:10 -0500,,
Viva Rio,2,2010-01-18 16:36:10 -0500,2010-01-18 16:36:10 -0500,,
Erik Hersman,1,2010-01-18 12:39:15 -0500,2010-01-18 12:39:15 -0500,,
des Blancs,1,2010-01-18 17:07:39 -0500,2010-01-18 17:07:39 -0500,,
Ellen,4,2010-01-18 17:07:39 -0500,2010-01-20 11:09:54 -0500,,
Gwen Mangine,5,2010-01-18 17:07:39 -0500,2010-01-19 20:31:33 -0500,,
Christianville,1,2010-01-18 17:07:39 -0500,2010-01-18 17:07:39 -0500,,
Leann Pye,2,2010-01-18 17:07:39 -0500,2010-01-18 17:07:39 -0500,,
Vadim Janvier,1,2010-01-18 17:07:39 -0500,2010-01-18 17:07:39 -0500,,
Carel Pedre,7,2010-01-19 20:31:33 -0500,2010-01-20 11:09:54 -0500,,
Troy Livesay,10,2010-01-19 20:31:33 -0500,2010-01-20 11:09:54 -0500,,
Henri,1,2010-01-19 20:31:33 -0500,2010-01-19 20:31:33 -0500,,
Olivier Dupoux,3,2010-01-20 11:09:54 -0500,2010-01-20 11:09:54 -0500,,
Fabiola Coupet,1,2010-01-20 11:09:54 -0500,2010-01-20 11:09:54 -0500,,
Nancy,1,2010-01-20 11:09:54 -0500,2010-01-20 11:09:54 -0500,,
Myriam Merlet,4,2010-01-20 17:21:47 -0500,2010-01-20 17:21:47 -0500,,
Eve Ensler,1,2010-01-20 17:21:47 -0500,2010-01-20 17:21:47 -0500,,
María Suárez Toro,1,2010-01-20 17:21:47 -0500,2010-01-20 17:21:47 -0500,,
Pamela Mordecai,1,2010-01-20 17:01:03 -0500,2010-01-20 17:01:03 -0500,,
Rampersad,1,2010-01-20 17:01:03 -0500,2010-01-20 17:01:03 -0500,,
Brian McAdoo,1,2010-01-20 17:01:03 -0500,2010-01-20 17:01:03 -0500,,
Jean-Marc Castera,1,2010-01-21 12:41:08 -0500,2010-01-21 12:41:08 -0500,,
Tara Livesay,4,2010-01-21 12:41:08 -0500,2010-01-21 12:41:08 -0500,,
Simon Pele,1,2010-01-21 12:41:08 -0500,2010-01-21 12:41:08 -0500,,
Marc Boisvert,1,2010-01-21 12:41:08 -0500,2010-01-21 12:41:08 -0500,,
Andy Kershaw,1,2010-01-21 12:41:08 -0500,2010-01-21 12:41:08 -0500,,
Nico Jolliet,1,2010-01-21 12:41:08 -0500,2010-01-21 12:41:08 -0500,,
Therese,1,2010-01-21 12:41:08 -0500,2010-01-21 12:41:08 -0500,,
Cameron Sinclair,1,2010-01-22 16:58:00 -0500,2010-01-22 16:58:00 -0500,,
Adolphe Saint-Louis,2,2010-01-22 16:58:00 -0500,2010-01-30 12:48:36 -0500,,
Wadner Pierre,2,2010-01-23 01:27:11 -0500,2010-01-23 01:27:11 -0500,,
Chantal Laurent,1,2010-01-23 01:27:11 -0500,2010-01-23 01:27:11 -0500,,
Ayiti Cheri,1,2010-01-23 01:27:11 -0500,2010-01-23 01:27:11 -0500,,
Krizkadiak,6,2010-01-23 12:14:10 -0500,2010-01-23 12:14:10 -0500,,
Frantz Duval,1,2010-01-23 12:14:10 -0500,2010-01-23 12:14:10 -0500,,
Espas Ayisien,3,2010-01-23 12:14:10 -0500,2010-02-10 14:42:20 -0500,,
Nathalie,3,2010-01-23 12:14:10 -0500,2010-01-23 12:14:10 -0500,,
Joëlle Donatien Belot,2,2010-01-23 12:14:10 -0500,2010-01-23 12:14:10 -0500,,
Fanorah,1,2010-01-23 12:14:10 -0500,2010-01-23 12:14:10 -0500,,
Delmas,1,2010-01-23 12:14:10 -0500,2010-01-23 12:14:10 -0500,,
Michele,1,2010-01-23 12:14:10 -0500,2010-01-23 12:14:10 -0500,,
Kate 
janvier,1,2010-01-23 12:14:10 -0500,2010-01-23 12:14:10 -0500,,
Yael,1,2010-01-23 12:14:10 -0500,2010-01-23 12:14:10 -0500,,
Walter González,1,2010-01-24 18:59:34 -0500,2010-01-24 18:59:34 -0500,,
Alejandro Ramírez,1,2010-01-24 18:59:34 -0500,2010-01-24 18:59:34 -0500,,
Georgia Popplewell,9,2010-01-28 10:45:40 -0500,2010-01-28 10:45:40 -0500,,
Sasha Kramer,1,2010-01-28 10:45:40 -0500,2010-01-28 10:45:40 -0500,,
Leah Gordon,3,2010-01-28 10:45:40 -0500,2010-01-28 10:45:40 -0500,,
Janine,1,2010-01-28 10:45:40 -0500,2010-01-28 10:45:40 -0500,,
Lemoine,1,2010-01-28 10:45:40 -0500,2010-01-28 10:45:40 -0500,,
Grand Rue,1,2010-01-28 10:45:40 -0500,2010-01-28 10:45:40 -0500,,
Kim Ives,1,2010-01-28 10:45:40 -0500,2010-01-28 10:45:40 -0500,,
Ansel Herz,1,2010-01-28 10:45:40 -0500,2010-01-28 10:45:40 -0500,,
Jeanne,1,2010-01-29 09:55:05 -0500,2010-01-29 09:55:05 -0500,,
Michèle Pierre-Louis,1,2010-01-29 09:55:05 -0500,2010-01-29 09:55:05 -0500,,
Jean Bertrand Aristide,1,2010-01-29 09:55:05 -0500,2010-01-29 09:55:05 -0500,,
Rene Preval,1,2010-01-29 09:55:05 -0500,2010-01-29 09:55:05 -0500,,
Paul Kagame,1,2010-01-29 09:55:05 -0500,2010-01-29 09:55:05 -0500,,
Alice Backer,5,2010-01-29 17:54:29 -0500,2010-01-31 07:22:51 -0500,,
Karl Jean-Jeune,1,2010-01-29 17:54:29 -0500,2010-01-29 17:54:29 -0500,,
Marc Herman,3,2010-01-29 17:54:29 -0500,2010-01-30 12:48:36 -0500,,
Roosevelt,1,2010-01-29 17:54:29 -0500,2010-01-29 17:54:29 -0500,,
Pétion,1,2010-01-29 17:54:29 -0500,2010-01-29 17:54:29 -0500,,
Anne-Christine D'Adesky,1,2010-01-29 17:54:29 -0500,2010-01-29 17:54:29 -0500,,
Anne-Christine D’Adesky,1,2010-01-29 17:54:29 -0500,2010-01-29 17:54:29 -0500,,
Corbett,1,2010-01-29 17:54:29 -0500,2010-01-29 17:54:29 -0500,,
Minsky,1,2010-01-29 17:54:29 -0500,2010-01-29 17:54:29 -0500,,
Amy Wilentz,1,2010-01-29 17:54:29 -0500,2010-01-29 17:54:29 -0500,,
Daniel Morel,1,2010-01-29 17:54:29 -0500,2010-01-29 17:54:29 -0500,,
Portail Léogane,1,2010-01-29 17:54:29 -0500,2010-01-29 17:54:29 -0500,,
GV,1,2010-01-30 09:21:21 -0500,2010-01-30 09:21:21 -0500,,
Dilip Ratha,1,2010-01-30 09:21:21 -0500,2010-01-30 09:21:21 -0500,,
Fidel Castro,5,2010-01-30 11:46:04 -0500,2010-01-30 11:46:04 -0500,,
Daniel Ortega,2,2010-01-30 11:46:04 -0500,2010-01-30 11:46:04 -0500,,
Evo Morales,2,2010-01-30 11:46:04 -0500,2010-01-30 11:46:04 -0500,,
Hugo Chàvez,1,2010-01-30 11:46:04 -0500,2010-01-30 11:46:04 -0500,,
Hugo Chavez,2,2010-01-30 11:46:04 -0500,2010-01-30 11:46:04 -0500,,
Elaborez,1,2010-01-30 11:46:04 -0500,2010-01-30 11:46:04 -0500,,
Bolivie,1,2010-01-30 11:46:04 -0500,2010-01-30 11:46:04 -0500,,
Vincent,1,2010-01-30 11:46:04 -0500,2010-01-30 11:46:04 -0500,,
Alterpresse,2,2010-01-30 11:46:04 -0500,2010-01-30 11:46:04 -0500,,
Preval,1,2010-01-30 11:46:04 -0500,2010-01-30 11:46:04 -0500,,
PJ Patterson,1,2010-01-30 11:46:04 -0500,2010-01-30 11:46:04 -0500,,
Jacqueline Charles,1,2010-01-30 12:48:36 -0500,2010-01-30 12:48:36 -0500,,
Anne-Christine d'Adesky,1,2010-01-30 12:48:36 -0500,2010-01-30 12:48:36 -0500,,
Bois Verna,1,2010-01-30 12:48:36 -0500,2010-01-30 12:48:36 -0500,,
Régine Zamor,9,2010-01-31 07:22:51 -0500,2010-01-31 07:22:51 -0500,,
Bagay Dwòl,1,2010-01-31 07:22:51 -0500,2010-01-31 07:22:51 -0500,,
Alex,2,2010-01-31 07:22:51 -0500,2010-01-31 07:22:51 -0500,,
Bon Berger,1,2010-01-31 07:22:51 -0500,2010-01-31 07:22:51 -0500,,
Antoine Izméry Clinic,1,2010-01-31 07:22:51 -0500,2010-01-31 07:22:51 -0500,,
Belle Williams,1,2010-02-01 13:57:14 -0500,2010-02-01 13:57:14 -0500,,
Siméon Evans,1,2010-02-01 13:57:14 -0500,2010-02-01 13:57:14 -0500,,
Bill Drummond,2,2010-02-01 13:57:14 -0500,2010-02-01 13:57:14 -0500,,
Emily Troutman,1,2010-02-01 13:57:14 -0500,2010-02-01 13:57:14 -0500,,
John T. Unger,1,2010-02-01 13:57:14 -0500,2010-02-01 13:57:14 -0500,,
Richard Fleming,1,2010-02-01 13:57:14 -0500,2010-02-01 13:57:14 -0500,,
Tracey Moberly,1,2010-02-01 13:57:14 -0500,2010-02-01 13:57:14 -0500,,
Espas Ayisyen,1,2010-02-10 14:42:20 -0500,2010-02-10 14:42:20 -0500,,
Ledice,1,2010-02-11 17:21:12 -0500,2010-02-11 17:21:12 -0500,,
Anne-Marie Coriolan,1,2010-03-08 06:10:52 -0500,2010-03-08 06:10:52 -0500,,
Magalie Marcelin,1,2010-03-08 06:10:52 -0500,2010-03-08 06:10:52 -0500,,
Nahomi Galindo,1,2010-03-08 06:10:52 -0500,2010-03-08 06:10:52 -0500,,
Mariana Iriarte,1,2010-03-08 06:10:52 -0500,2010-03-08 06:10:52 -0500,,
Nana,1,2010-03-08 06:10:52 -0500,2010-03-08 06:10:52 -0500,,
Anne-christine d'Adesky,1,2010-03-08 06:10:52 -0500,2010-03-08 06:10:52 -0500,,
Janine Mendes-Franco,1,2010-03-08 06:10:52 -0500,2010-03-08 06:10:52 -0500,,
