people,count,first_date,last_date,lat,lon
Rangan Datta,1,2014-02-27 17:05:29 -0500,2014-02-27 17:05:29 -0500,,
Vasco da Gama,1,2014-02-27 17:05:29 -0500,2014-02-27 17:05:29 -0500,,
Zoe Perrett,1,2014-02-27 17:05:29 -0500,2014-02-27 17:05:29 -0500,,
Amanda Fernandes,1,2014-02-27 17:05:29 -0500,2014-02-27 17:05:29 -0500,,
Goan,1,2014-02-27 17:05:29 -0500,2014-02-27 17:05:29 -0500,,
Aparna Balasubramaniam,1,2014-02-27 17:05:29 -0500,2014-02-27 17:05:29 -0500,,
Josh Carrott,1,2014-03-04 03:56:49 -0500,2014-03-04 03:56:49 -0500,,
Matt Armendariz,1,2014-03-04 03:56:49 -0500,2014-03-04 03:56:49 -0500,,
Mark Wiens,2,2014-03-04 03:56:49 -0500,2014-03-04 03:56:49 -0500,,
Sannakji,1,2014-03-04 03:56:49 -0500,2014-03-04 03:56:49 -0500,,
