places,count,first_date,last_date,lat,lon
Guangxi Zhuangzu Zizhiqu,3,2013-05-21 21:15:32 -0400,2013-05-21 21:15:32 -0400,24.0,109.0
Guangdong Sheng,1,2013-05-21 21:15:32 -0400,2013-05-21 21:15:32 -0400,23.0,113.0
Henan Sheng,1,2013-05-21 21:15:32 -0400,2013-05-21 21:15:32 -0400,34.0,114.0
Hebei Sheng,1,2013-05-21 21:15:32 -0400,2013-05-21 21:15:32 -0400,39.0,116.0
Federative Republic of Brazil,1,2013-05-23 08:18:56 -0400,2013-05-23 08:18:56 -0400,-10.0,-55.0
Republic of Peru,4,2013-05-23 08:18:56 -0400,2013-11-06 05:30:23 -0500,-10.0,-75.25
Tokyo,3,2013-05-28 08:05:54 -0400,2013-05-28 08:05:54 -0400,35.6895,139.69171
Kyoto,1,2013-05-28 08:05:54 -0400,2013-05-28 08:05:54 -0400,35.02107,135.75385
Ōsaka-shi,1,2013-05-28 08:05:54 -0400,2013-05-28 08:05:54 -0400,34.69374,135.50218
Shizuoka-shi,1,2013-05-28 08:05:54 -0400,2013-05-28 08:05:54 -0400,34.97694,138.38306
Tokyo International Airport,1,2013-05-28 08:05:54 -0400,2013-05-28 08:05:54 -0400,35.55226,139.77969
Yulin,1,2013-06-24 22:49:36 -0400,2013-06-24 22:49:36 -0400,22.63333,110.15
Jinhua,1,2013-06-24 22:49:36 -0400,2013-06-24 22:49:36 -0400,29.10678,119.64421
South America,1,2013-11-06 05:30:23 -0500,2013-11-06 05:30:23 -0500,-14.60485,-57.65625
Plurinational State of Bolivia,4,2013-11-06 05:30:23 -0500,2013-11-06 05:30:23 -0500,-17.0,-65.0
Republic of Chile,2,2013-11-06 05:30:23 -0500,2013-11-06 05:30:23 -0500,-30.0,-71.0
Lima,1,2013-11-06 05:30:23 -0500,2013-11-06 05:30:23 -0500,-12.04318,-77.02824
Ayacucho,1,2013-11-06 05:30:23 -0500,2013-11-06 05:30:23 -0500,-13.15878,-74.22321
Tsukishima,1,2013-11-22 13:15:10 -0500,2013-11-22 13:15:10 -0500,35.65833,139.78333
New Jersey,1,2013-12-24 09:53:20 -0500,2013-12-24 09:53:20 -0500,40.16706,-74.49987
Argentine Republic,11,2013-10-10 18:47:47 -0400,2014-02-04 11:03:01 -0500,-34.0,-64.0
Oriental Republic of Uruguay,3,2013-10-10 18:47:47 -0400,2014-02-04 11:03:01 -0500,-33.0,-56.0
Mahdia,7,2013-10-10 18:47:47 -0400,2014-02-26 03:29:30 -0500,35.50472,11.06222
New York City,1,2014-01-21 01:08:16 -0500,2014-01-21 01:08:16 -0500,40.71427,-74.00597
New York,2,2014-01-21 01:08:16 -0500,2014-01-21 01:08:16 -0500,43.00035,-75.4999
Seoul,3,2014-01-21 01:08:16 -0500,2014-01-21 01:08:16 -0500,37.566,126.9784
Europe,1,2014-02-04 11:03:01 -0500,2014-02-04 11:03:01 -0500,48.69096,9.14062
Republic of Paraguay,1,2014-02-04 11:03:01 -0500,2014-02-04 11:03:01 -0500,-23.33333,-58.0
Repubblica Italiana,2,2014-02-04 11:03:01 -0500,2014-02-04 11:03:01 -0500,42.83333,12.83333
Nicosia,2,2014-02-04 11:03:01 -0500,2014-02-04 11:03:01 -0500,35.16667,33.36667
Provincia di Venezia,1,2014-02-04 11:03:01 -0500,2014-02-04 11:03:01 -0500,45.44045,12.32632
Regione Piemonte,1,2014-02-04 11:03:01 -0500,2014-02-04 11:03:01 -0500,45.0,8.0
San Pantaleón,1,2014-02-04 11:03:01 -0500,2014-02-04 11:03:01 -0500,26.64802,-108.08368
Republic of South Africa,3,2014-02-05 11:28:51 -0500,2014-02-05 11:28:51 -0500,-29.0,24.0
Federal Republic of Nigeria,2,2014-02-05 11:28:51 -0500,2014-02-05 11:28:51 -0500,10.0,8.0
Republic of Guinea,2,2014-02-05 11:28:51 -0500,2014-02-05 11:28:51 -0500,10.83333,-10.66667
Republic of Mali,1,2014-02-05 11:28:51 -0500,2014-02-05 11:28:51 -0500,18.0,-2.0
Somalia,1,2014-02-05 11:28:51 -0500,2014-02-05 11:28:51 -0500,6.0,48.0
State of Eritrea,1,2014-02-05 11:28:51 -0500,2014-02-05 11:28:51 -0500,15.0,39.0
United Republic of Tanzania,9,2014-02-05 11:28:51 -0500,2014-02-26 03:29:30 -0500,-6.0,35.0
Republic of Mozambique,4,2014-02-05 11:28:51 -0500,2014-02-05 11:28:51 -0500,-18.25,35.0
Republic of Kenya,5,2014-02-05 11:28:51 -0500,2014-02-26 03:29:30 -0500,1.0,38.0
Republic of Botswana,4,2014-02-05 11:28:51 -0500,2014-02-05 11:28:51 -0500,-22.0,24.0
Bagia,1,2014-02-05 11:28:51 -0500,2014-02-05 11:28:51 -0500,-23.85167,33.49472
Kakuma,2,2014-02-05 11:28:51 -0500,2014-02-05 11:28:51 -0500,3.70603,34.87328
Indian Ocean,1,2014-02-05 11:28:51 -0500,2014-02-05 11:28:51 -0500,-10.0,70.0
Caribbean,2,2014-02-05 13:34:39 -0500,2014-02-05 13:34:39 -0500,23.1168,-82.38859
Montevideo,1,2014-02-07 06:26:51 -0500,2014-02-07 06:26:51 -0500,-34.90328,-56.18816
Federal Republic of Germany,1,2014-02-06 21:54:23 -0500,2014-02-06 21:54:23 -0500,51.5,10.5
Republic of Tajikistan,11,2014-02-11 16:38:30 -0500,2014-02-11 16:38:30 -0500,39.0,71.0
Shēr Jān Khēl,1,2014-02-11 16:38:30 -0500,2014-02-11 16:38:30 -0500,34.61195,69.03757
Republic of Senegal,1,2014-02-18 17:09:39 -0500,2014-02-18 17:09:39 -0500,14.5,-14.25
Republic of Ghana,1,2014-02-18 17:09:39 -0500,2014-02-18 17:09:39 -0500,8.1,-1.2
Kamba,2,2014-02-18 17:09:39 -0500,2014-02-18 17:09:39 -0500,11.84864,3.65761
Amazon River,1,2014-02-18 15:16:22 -0500,2014-02-18 15:16:22 -0500,-0.16667,-49.0
Republic of Zimbabwe,3,2014-02-26 03:29:30 -0500,2014-02-26 03:29:30 -0500,-19.0,29.75
Republic of Rwanda,1,2014-02-26 03:29:30 -0500,2014-02-26 03:29:30 -0500,-2.0,30.0
Republic of Namibia,2,2014-02-26 03:29:30 -0500,2014-02-26 03:29:30 -0500,-22.0,17.0
Republic of the Sudan,1,2014-02-26 03:29:30 -0500,2014-02-26 03:29:30 -0500,16.0,30.0
Republic of Malawi,1,2014-02-26 03:29:30 -0500,2014-02-26 03:29:30 -0500,-13.5,34.0
Republic of Zambia,1,2014-02-26 03:29:30 -0500,2014-02-26 03:29:30 -0500,-14.33333,28.5
Republic of Cameroon,1,2014-02-26 03:29:30 -0500,2014-02-26 03:29:30 -0500,6.0,12.5
Ruganda,1,2014-02-26 03:29:30 -0500,2014-02-26 03:29:30 -0500,-2.5079,28.9294
Marula,1,2014-02-26 03:29:30 -0500,2014-02-26 03:29:30 -0500,-15.0,28.43333
Omuhonga,1,2014-02-26 03:29:30 -0500,2014-02-26 03:29:30 -0500,-17.15,13.6
Palm Tree,1,2014-02-26 03:29:30 -0500,2014-02-26 03:29:30 -0500,-17.75933,32.38213
Asia,2,2014-02-26 03:58:20 -0500,2014-02-26 03:58:20 -0500,29.84064,89.29688
Republic of France,3,2014-02-26 03:58:20 -0500,2014-02-26 03:58:20 -0500,46.0,2.0
Kingdom of the Netherlands,1,2014-02-26 03:58:20 -0500,2014-02-26 03:58:20 -0500,52.25,5.75
Bordeaux,2,2014-02-26 03:58:20 -0500,2014-02-26 03:58:20 -0500,44.84044,-0.5805
Federal Democratic Republic of Nepal,6,2014-02-27 03:31:05 -0500,2014-02-27 03:31:05 -0500,28.0,84.0
Kathmandu Valley,2,2014-02-27 03:31:05 -0500,2014-02-27 03:31:05 -0500,27.66667,85.35
Tarāi,2,2014-02-27 03:31:05 -0500,2014-02-27 03:31:05 -0500,27.66667,84.0
Dedhna,1,2014-02-27 03:31:05 -0500,2014-02-27 03:31:05 -0500,30.04246,76.11903
Portuguese Republic,2,2014-02-27 17:05:29 -0500,2014-02-27 17:05:29 -0500,39.6945,-8.13057
Cochin,1,2014-02-27 17:05:29 -0500,2014-02-27 17:05:29 -0500,9.93988,76.26022
Goa,3,2014-02-27 17:05:29 -0500,2014-02-27 17:05:29 -0500,15.33333,74.08333
Mangalore,1,2014-02-27 17:05:29 -0500,2014-02-27 17:05:29 -0500,12.91723,74.85603
State of West Bengal,8,2014-02-27 17:05:29 -0500,2014-02-27 17:05:29 -0500,24.0,88.0
Alentejo,1,2014-02-27 17:05:29 -0500,2014-02-27 17:05:29 -0500,41.16416,-8.11137
Kolkata,2,2014-02-27 17:05:29 -0500,2014-02-27 17:05:29 -0500,22.56263,88.36304
Jeonju,1,2014-03-04 03:56:49 -0500,2014-03-04 03:56:49 -0500,35.82194,127.14889
London,1,2014-03-04 03:56:49 -0500,2014-03-04 03:56:49 -0500,51.50853,-0.12574
