people,count,first_date,last_date,lat,lon
Marcelo Albuquerque,4,2010-06-24 18:50:47 -0400,2010-06-24 18:50:47 -0400,,
Gilvan Júnior,1,2010-06-24 18:50:47 -0400,2010-06-24 18:50:47 -0400,,
Maceió,1,2010-06-24 18:50:47 -0400,2010-06-24 18:50:47 -0400,,
Alcides Faria,1,2010-06-24 18:50:47 -0400,2010-06-24 18:50:47 -0400,,
John,2,2010-06-24 18:50:47 -0400,2010-06-24 18:50:47 -0400,,
Brasil,1,2010-06-24 18:50:47 -0400,2010-06-24 18:50:47 -0400,,
Marta Cooper,1,2010-06-24 18:50:47 -0400,2010-06-24 18:50:47 -0400,,
Juan Arellano,1,2010-06-26 18:01:02 -0400,2010-06-26 18:01:02 -0400,,
Munch,1,2010-06-26 18:01:02 -0400,2010-06-26 18:01:02 -0400,,
Duncan Mara,1,2010-09-13 12:10:44 -0400,2010-09-13 12:10:44 -0400,,
Eduardo Jordão,1,2010-09-13 12:10:44 -0400,2010-09-13 12:10:44 -0400,,
Jan-Olof Drangert,1,2010-09-13 12:10:44 -0400,2010-09-13 12:10:44 -0400,,
Takashi Asano,1,2010-09-13 12:10:44 -0400,2010-09-13 12:10:44 -0400,,
Ashley Murray,1,2010-09-13 12:10:44 -0400,2010-09-13 12:10:44 -0400,,
Victor Kaonga,1,2010-09-13 12:10:44 -0400,2010-09-13 12:10:44 -0400,,
Robert Kampala,1,2010-09-13 12:10:44 -0400,2010-09-13 12:10:44 -0400,,
bush,1,2010-09-13 12:10:44 -0400,2010-09-13 12:10:44 -0400,,
Timothy Karpouzoglou,1,2010-09-13 12:10:44 -0400,2010-09-13 12:10:44 -0400,,
Jeremy Allouche,1,2010-09-13 12:10:44 -0400,2010-09-13 12:10:44 -0400,,
Lyla Mehta,1,2010-09-13 12:10:44 -0400,2010-09-13 12:10:44 -0400,,
John Briscoe,2,2010-09-13 12:10:44 -0400,2010-09-13 12:10:44 -0400,,
Alex McIntosh,1,2010-09-13 12:10:44 -0400,2010-09-13 12:10:44 -0400,,
Joachim Ibeziako Ezeji,1,2010-09-13 14:36:26 -0400,2010-09-13 14:36:26 -0400,,
David Hecht,2,2010-09-13 14:36:26 -0400,2010-09-13 14:36:26 -0400,,
Randal Maurice Jelks,1,2010-09-13 14:36:26 -0400,2010-09-13 14:36:26 -0400,,
Peter Osadalor,1,2010-09-13 14:36:26 -0400,2010-09-13 14:36:26 -0400,,
Afolabi Taiwo Okunola,1,2010-09-13 14:36:26 -0400,2010-09-13 14:36:26 -0400,,
Eremipagamo Amabebe,1,2010-09-13 14:36:26 -0400,2010-09-13 14:36:26 -0400,,
