people,count,first_date,last_date,lat,lon
Ali Khamenei,1,2013-03-07 09:15:46 -0500,2013-03-07 09:15:46 -0500,,
Saddam Hussein,1,2013-03-07 09:15:46 -0500,2013-03-07 09:15:46 -0500,,
Mohammad Khatami,1,2013-03-07 09:15:46 -0500,2013-03-07 09:15:46 -0500,,
Tweatter,1,2013-03-07 09:15:46 -0500,2013-03-07 09:15:46 -0500,,
Silvio Berlusconi,1,2013-03-07 09:15:46 -0500,2013-03-07 09:15:46 -0500,,
Hugo Chávez,32,2013-03-07 15:11:28 -0500,2013-03-12 10:04:45 -0400,,
Fernando Soto Rojas,4,2013-03-07 15:11:28 -0500,2013-03-07 15:11:28 -0500,,
Diosdado Cabello,1,2013-03-07 15:11:28 -0500,2013-03-07 15:11:28 -0500,,
Elías Jaua,1,2013-03-07 15:11:28 -0500,2013-03-07 15:11:28 -0500,,
Suhelis Tejero,1,2013-03-07 15:11:28 -0500,2013-03-07 15:11:28 -0500,,
Luis Carlos Díaz,2,2013-03-07 15:11:28 -0500,2013-03-07 15:11:28 -0500,,
Henrique Capriles Radonski,4,2013-03-07 15:11:28 -0500,2013-03-07 15:11:28 -0500,,
José Miguel,1,2013-03-07 15:11:28 -0500,2013-03-07 15:11:28 -0500,,
Chavez,3,2013-03-07 15:11:28 -0500,2013-03-07 15:11:28 -0500,,
Maria Gabriela Méndez,1,2013-03-07 15:11:28 -0500,2013-03-07 15:11:28 -0500,,
Armando Daniel Armas,1,2013-03-07 15:11:28 -0500,2013-03-07 15:11:28 -0500,,
Naky Soto,1,2013-03-07 15:11:28 -0500,2013-03-07 15:11:28 -0500,,
Chávez,2,2013-03-06 23:17:15 -0500,2013-03-06 23:17:15 -0500,,
Steve Rhodes,4,2013-03-06 23:17:15 -0500,2013-03-06 23:17:15 -0500,,
Fidel Castro,7,2013-03-06 23:17:15 -0500,2013-03-06 23:17:15 -0500,,
Erasmo Calzadilla,1,2013-03-06 23:17:15 -0500,2013-03-06 23:17:15 -0500,,
Maduro,1,2013-03-06 23:17:15 -0500,2013-03-06 23:17:15 -0500,,
Armando Chaguaceda,1,2013-03-06 23:17:15 -0500,2013-03-06 23:17:15 -0500,,
Raúl Castro,1,2013-03-06 23:17:15 -0500,2013-03-06 23:17:15 -0500,,
Tallawah,1,2013-03-06 23:17:15 -0500,2013-03-06 23:17:15 -0500,,
Cristina Fernandez de Kirchner,1,2013-03-08 15:46:32 -0500,2013-03-08 15:46:32 -0500,,
Gerardo Fernandez,1,2013-03-08 15:46:32 -0500,2013-03-08 15:46:32 -0500,,
Marcelo Fernandez,1,2013-03-08 15:46:32 -0500,2013-03-08 15:46:32 -0500,,
Cristina Fernández de Kirchner,2,2013-03-08 15:46:32 -0500,2013-03-08 15:46:32 -0500,,
Socialismo,1,2013-03-08 15:46:32 -0500,2013-03-08 15:46:32 -0500,,
Eva Duarte de Peron,1,2013-03-08 15:46:32 -0500,2013-03-08 15:46:32 -0500,,
Esteban Tabasco,1,2013-03-08 15:46:32 -0500,2013-03-08 15:46:32 -0500,,
Diego Armando Maradona,1,2013-03-08 15:46:32 -0500,2013-03-08 15:46:32 -0500,,
Dima Al Khatib,9,2013-03-08 14:43:22 -0500,2013-03-08 14:43:22 -0500,,
Al Jazeera,3,2013-03-08 14:43:22 -0500,2013-03-08 14:43:22 -0500,,
Al Salam Alaykom,1,2013-03-08 14:43:22 -0500,2013-03-08 14:43:22 -0500,,
Juan Velasco Alvarado,3,2013-03-12 10:04:45 -0400,2013-03-12 10:04:45 -0400,,
Alberto Fujimori,7,2013-03-12 10:04:45 -0400,2013-03-12 10:04:45 -0400,,
Carlos Andrés Pérez,1,2013-03-12 10:04:45 -0400,2013-03-12 10:04:45 -0400,,
Vladimiro Montesinos,1,2013-03-12 10:04:45 -0400,2013-03-12 10:04:45 -0400,,
Simon Bolivar,1,2013-03-12 10:04:45 -0400,2013-03-12 10:04:45 -0400,,
Alan García,1,2013-03-12 10:04:45 -0400,2013-03-12 10:04:45 -0400,,
Jorge Enrique Seoane Morla,1,2013-03-12 10:04:45 -0400,2013-03-12 10:04:45 -0400,,
Nadine,2,2013-03-12 10:04:45 -0400,2013-03-12 10:04:45 -0400,,
Luis Vigil,1,2013-03-12 10:04:45 -0400,2013-03-12 10:04:45 -0400,,
Antonio Zapata,1,2013-03-12 10:04:45 -0400,2013-03-12 10:04:45 -0400,,
pero Humala,1,2013-03-12 10:04:45 -0400,2013-03-12 10:04:45 -0400,,
Juan Acevedo,1,2013-03-12 10:04:45 -0400,2013-03-12 10:04:45 -0400,,
Cuando Chávez,1,2013-03-12 10:04:45 -0400,2013-03-12 10:04:45 -0400,,
Fidel,2,2013-03-12 10:04:45 -0400,2013-03-12 10:04:45 -0400,,
Hugo Neira,2,2013-03-12 10:04:45 -0400,2013-03-12 10:04:45 -0400,,
Llegó Chávez,1,2013-03-12 10:04:45 -0400,2013-03-12 10:04:45 -0400,,
Presidente Humala,1,2013-03-12 10:04:45 -0400,2013-03-12 10:04:45 -0400,,
Juan Arellano,1,2013-03-12 10:04:45 -0400,2013-03-12 10:04:45 -0400,,
