places,count,first_date,last_date,lat,lon
São Paulo,1,2010-01-18 16:36:10 -0500,2010-01-18 16:36:10 -0500,-23.62703,-46.63503
Hotel Montana,1,2010-01-18 16:36:10 -0500,2010-01-18 16:36:10 -0500,18.5333,-72.3333
New York City,1,2010-01-18 12:39:15 -0500,2010-01-18 12:39:15 -0500,40.71427,-74.00597
New York Public Library,1,2010-01-18 12:39:15 -0500,2010-01-18 12:39:15 -0500,40.75333,-73.98278
First Hatian Baptist Church,1,2010-01-18 12:39:15 -0500,2010-01-18 12:39:15 -0500,42.3114,-71.0812
Fond des Blancs,1,2010-01-20 11:09:54 -0500,2010-01-20 11:09:54 -0500,18.28194,-73.13218
Petit-Goâve,1,2010-01-20 11:09:54 -0500,2010-01-20 11:09:54 -0500,18.33333,-72.91667
Republic of Costa Rica,1,2010-01-20 17:21:47 -0500,2010-01-20 17:21:47 -0500,10.0,-84.0
Cayman Islands,2,2010-01-20 17:01:03 -0500,2010-01-20 17:01:03 -0500,19.5,-80.66667
Haicheng,1,2010-01-20 17:01:03 -0500,2010-01-20 17:01:03 -0500,40.85158,122.74754
Islas Bellas,1,2010-01-20 17:01:03 -0500,2010-01-20 17:01:03 -0500,8.53107,-78.12655
New Orleans,1,2010-01-22 16:58:00 -0500,2010-01-22 16:58:00 -0500,29.95465,-90.07507
Playa de las Américas,2,2010-01-23 01:27:11 -0500,2010-01-23 01:27:11 -0500,28.06403,-16.73012
Repubblica Italiana,2,2010-01-23 12:14:10 -0500,2010-01-23 12:14:10 -0500,42.83333,12.83333
Republic of Ghana,1,2010-01-23 12:14:10 -0500,2010-01-23 12:14:10 -0500,8.1,-1.2
Miami,1,2010-01-23 12:14:10 -0500,2010-01-23 12:14:10 -0500,25.77427,-80.19366
Caribbean Park,1,2010-01-23 12:14:10 -0500,2010-01-23 12:14:10 -0500,27.63059,-97.30332
Republic of Guatemala,4,2010-01-24 18:59:34 -0500,2010-01-24 18:59:34 -0500,15.5,-90.25
Guatemala City,2,2010-01-24 18:59:34 -0500,2010-01-24 18:59:34 -0500,14.64072,-90.51327
Poptún,1,2010-01-24 18:59:34 -0500,2010-01-24 18:59:34 -0500,16.33111,-89.41694
Gualán,1,2010-01-24 18:59:34 -0500,2010-01-24 18:59:34 -0500,15.13333,-89.36667
Departamento del Petén,1,2010-01-24 18:59:34 -0500,2010-01-24 18:59:34 -0500,16.83333,-90.0
Cobán,1,2010-01-24 18:59:34 -0500,2010-01-24 18:59:34 -0500,15.47083,-90.37083
Antigua Guatemala,1,2010-01-24 18:59:34 -0500,2010-01-24 18:59:34 -0500,14.56111,-90.73444
Caracas,2,2010-01-24 18:59:34 -0500,2010-01-24 18:59:34 -0500,10.48801,-66.87919
Portail Léogane,2,2010-01-28 10:45:40 -0500,2010-01-28 10:45:40 -0500,18.24194,-72.54083
Gonaïves,2,2010-01-29 09:55:05 -0500,2010-01-29 09:55:05 -0500,19.44749,-72.68903
Toussaint,1,2010-01-29 17:54:29 -0500,2010-01-29 17:54:29 -0500,19.76667,-72.93333
Tabarre,1,2010-01-29 17:54:29 -0500,2010-01-29 17:54:29 -0500,18.58333,-72.26667
Bois Verna,1,2010-01-29 17:54:29 -0500,2010-01-29 17:54:29 -0500,19.38333,-71.93333
Republic of Cuba,3,2010-01-30 11:46:04 -0500,2010-01-30 11:46:04 -0500,22.0,-79.5
Bolivarian Republic of Venezuela,2,2010-01-30 11:46:04 -0500,2010-01-30 11:46:04 -0500,8.0,-66.0
Republic of Ecuador,1,2010-01-30 11:46:04 -0500,2010-01-30 11:46:04 -0500,-1.25,-78.25
Plurinational State of Bolivia,1,2010-01-30 11:46:04 -0500,2010-01-30 11:46:04 -0500,-17.0,-65.0
Dominica,1,2010-01-30 11:46:04 -0500,2010-01-30 11:46:04 -0500,15.5,-61.33333
La Antigua,1,2010-01-30 11:46:04 -0500,2010-01-30 11:46:04 -0500,21.1775,-78.26667
Cap-Haïtien,2,2010-01-30 11:46:04 -0500,2010-01-30 11:46:04 -0500,19.75778,-72.20417
Barbuda,1,2010-01-30 11:46:04 -0500,2010-01-30 11:46:04 -0500,17.63333,-61.8
New Rochelle,2,2010-01-31 07:22:51 -0500,2010-01-31 07:22:51 -0500,40.91149,-73.78235
Brooklyn,1,2010-01-31 07:22:51 -0500,2010-01-31 07:22:51 -0500,40.6501,-73.94958
Georgia,2,2010-01-31 07:22:51 -0500,2010-01-31 07:22:51 -0500,32.75042,-83.50018
Kenscoff,1,2010-01-31 07:22:51 -0500,2010-01-31 07:22:51 -0500,18.44773,-72.28485
Martissant,1,2010-01-31 07:22:51 -0500,2010-01-31 07:22:51 -0500,18.52806,-72.35972
Batey Ocho,1,2010-01-31 07:22:51 -0500,2010-01-31 07:22:51 -0500,18.33736,-71.25249
Cap Haïtien,1,2010-01-31 07:22:51 -0500,2010-01-31 07:22:51 -0500,19.76667,-72.21667
Lac Régine,1,2010-01-31 07:22:51 -0500,2010-01-31 07:22:51 -0500,47.1156,-73.61597
Ho Chi Minh City,1,2010-02-11 17:21:12 -0500,2010-02-11 17:21:12 -0500,10.82302,106.62965
