people,count,first_date,last_date,lat,lon
BeirutSpring,1,2010-06-04 04:32:07 -0400,2010-06-04 04:32:07 -0400,,
Qifa Nabki,2,2010-06-04 04:32:07 -0400,2010-06-04 04:32:07 -0400,,
Bashar al-Assad,1,2010-06-04 04:32:07 -0400,2010-06-04 04:32:07 -0400,,
Saad al-Hariri,1,2010-06-04 04:32:07 -0400,2010-06-04 04:32:07 -0400,,
durant,1,2010-06-04 04:32:07 -0400,2010-06-04 04:32:07 -0400,,
Liban,4,2010-06-04 04:32:07 -0400,2010-06-04 04:32:07 -0400,,
Caroline Glick,5,2010-06-05 05:19:40 -0400,2010-06-05 05:19:40 -0400,,
Binyamin Netanyahu,3,2010-06-05 05:19:40 -0400,2010-06-05 05:19:40 -0400,,
Tayyip Erdoğan,1,2010-06-05 05:19:40 -0400,2010-06-05 05:19:40 -0400,,
Ra'ad Saleh,1,2010-06-05 05:19:40 -0400,2010-06-05 05:19:40 -0400,,
Mahmoud Ahmadinejad,1,2010-06-05 05:19:40 -0400,2010-06-05 05:19:40 -0400,,
Hassan Nasrallah,1,2010-06-05 05:19:40 -0400,2010-06-05 05:19:40 -0400,,
Renee Ghert-Zand,1,2010-06-05 05:19:40 -0400,2010-06-05 05:19:40 -0400,,
Samaher Khazendar,3,2010-06-05 04:23:54 -0400,2010-06-05 04:23:54 -0400,,
Recep Tayyip Erdoğan,1,2010-06-05 04:23:54 -0400,2010-06-05 04:23:54 -0400,,
Biledna,1,2010-06-05 05:08:56 -0400,2010-06-05 05:08:56 -0400,,
Floatingstone,1,2010-06-05 05:08:56 -0400,2010-06-05 05:08:56 -0400,,
Sami Parisis,2,2010-06-05 05:08:56 -0400,2010-06-05 05:08:56 -0400,,
Amna Saeed,1,2010-06-05 05:08:56 -0400,2010-06-05 05:08:56 -0400,,
Sarah Janett,1,2010-06-05 05:08:56 -0400,2010-06-05 05:08:56 -0400,,
Kiliffe,1,2010-06-05 05:08:56 -0400,2010-06-05 05:08:56 -0400,,
Jnoubiyeh,1,2010-06-05 05:08:56 -0400,2010-06-05 05:08:56 -0400,,
Ilya,2,2010-06-05 13:46:23 -0400,2010-06-05 13:46:23 -0400,,
Amitai,1,2010-06-05 13:46:23 -0400,2010-06-05 13:46:23 -0400,,
Vika,1,2010-06-05 13:46:23 -0400,2010-06-05 13:46:23 -0400,,
Eli Marom,1,2010-06-05 13:46:23 -0400,2010-06-05 13:46:23 -0400,,
Uri Heitner,1,2010-06-05 13:46:23 -0400,2010-06-05 13:46:23 -0400,,
Lior,1,2010-06-05 13:46:23 -0400,2010-06-05 13:46:23 -0400,,
Raed Jarrar,3,2010-06-05 16:20:25 -0400,2010-06-05 16:20:25 -0400,,
Mavi Marmara,1,2010-06-05 16:20:25 -0400,2010-06-05 16:20:25 -0400,,
Khoei,1,2010-06-05 16:20:25 -0400,2010-06-05 16:20:25 -0400,,
God,1,2010-06-05 16:20:25 -0400,2010-06-05 16:20:25 -0400,,
Hayder,1,2010-06-05 16:20:25 -0400,2010-06-05 16:20:25 -0400,,
Mairead Maguire,1,2010-06-05 16:05:45 -0400,2010-06-05 16:05:45 -0400,,
Mohd Nizar Zakaria,1,2010-06-05 16:05:45 -0400,2010-06-05 16:05:45 -0400,,
Denis Halliday,1,2010-06-05 16:05:45 -0400,2010-06-05 16:05:45 -0400,,
JuanaJaafar,1,2010-06-05 16:05:45 -0400,2010-06-05 16:05:45 -0400,,
Linda,1,2010-06-05 16:05:45 -0400,2010-06-05 16:05:45 -0400,,
Hossam,1,2010-06-05 16:05:45 -0400,2010-06-05 16:05:45 -0400,,
Kawther Abu Hani,2,2010-06-06 13:37:01 -0400,2010-06-06 13:37:01 -0400,,
Huda Ghalia,1,2010-06-06 13:37:01 -0400,2010-06-06 13:37:01 -0400,,
Emad Badwan,1,2010-06-06 13:37:01 -0400,2010-06-06 13:37:01 -0400,,
Amal,1,2010-06-06 13:37:01 -0400,2010-06-06 13:37:01 -0400,,
Hosni Mubarak,7,2010-06-06 16:49:32 -0400,2010-06-06 16:49:32 -0400,,
Jon Jensen,1,2010-06-06 16:49:32 -0400,2010-06-06 16:49:32 -0400,,
Diaa Rashwan,1,2010-06-06 16:49:32 -0400,2010-06-06 16:49:32 -0400,,
Eileen White,1,2010-06-06 16:49:32 -0400,2010-06-06 16:49:32 -0400,,
Hossam el-Hamalawy,1,2010-06-06 16:49:32 -0400,2010-06-06 16:49:32 -0400,,
Muhammad Al-Baltaji,1,2010-06-06 16:49:32 -0400,2010-06-06 16:49:32 -0400,,
Issandr El Amrani,1,2010-06-06 16:49:32 -0400,2010-06-06 16:49:32 -0400,,
Sarah,1,2010-06-06 16:20:53 -0400,2010-06-06 16:20:53 -0400,,
Ibrahim Ben-Mussa Ben-Sheikh Sidi,1,2010-06-06 16:20:53 -0400,2010-06-06 16:20:53 -0400,,
Giulio,1,2010-06-06 16:20:53 -0400,2010-06-06 16:20:53 -0400,,
Jalel El Gharbi,1,2010-06-06 16:20:53 -0400,2010-06-06 16:20:53 -0400,,
Mohamed El Hammar,1,2010-06-06 16:20:53 -0400,2010-06-06 16:20:53 -0400,,
Arab,2,2010-06-06 16:20:53 -0400,2010-06-06 16:20:53 -0400,,
Chomsky,1,2010-06-06 16:20:53 -0400,2010-06-06 16:20:53 -0400,,
Kacem,1,2010-06-06 16:20:53 -0400,2010-06-06 16:20:53 -0400,,
Erdogan,3,2010-06-06 16:20:53 -0400,2010-06-08 17:23:54 -0400,,
Ben Mohamed Abed Errazak,1,2010-06-06 16:20:53 -0400,2010-06-06 16:20:53 -0400,,
Citoyen Hmida,1,2010-06-06 16:20:53 -0400,2010-06-06 16:20:53 -0400,,
Najib Chaouki,1,2010-06-06 16:20:53 -0400,2010-06-06 16:20:53 -0400,,
Jean de Lafontaine,1,2010-06-06 16:20:53 -0400,2010-06-06 16:20:53 -0400,,
Fox,1,2010-06-06 16:20:53 -0400,2010-06-06 16:20:53 -0400,,
Crie Vive Nasser,2,2010-06-06 16:20:53 -0400,2010-06-06 16:20:53 -0400,,
Kadhafi,1,2010-06-06 16:20:53 -0400,2010-06-06 16:20:53 -0400,,
Saddam,2,2010-06-06 16:20:53 -0400,2010-06-06 16:20:53 -0400,,
Qaddafi,1,2010-06-06 16:20:53 -0400,2010-06-06 16:20:53 -0400,,
Emily Henochowicz,25,2010-06-06 16:23:30 -0400,2010-06-06 16:23:30 -0400,,
Paul Birchard,1,2010-06-06 16:23:30 -0400,2010-06-06 16:23:30 -0400,,
Ersel Jira,1,2010-06-06 16:23:30 -0400,2010-06-06 16:23:30 -0400,,
Xena,1,2010-06-06 16:23:30 -0400,2010-06-06 16:23:30 -0400,,
Gilgamesh,1,2010-06-06 16:23:30 -0400,2010-06-06 16:23:30 -0400,,
David Brooks,1,2010-06-06 16:23:30 -0400,2010-06-06 16:23:30 -0400,,
EJ Dionne,1,2010-06-06 16:23:30 -0400,2010-06-06 16:23:30 -0400,,
Philip Weiss,3,2010-06-06 16:23:30 -0400,2010-06-06 16:23:30 -0400,,
Mondoweiss,1,2010-06-06 16:23:30 -0400,2010-06-06 16:23:30 -0400,,
Naomi Klein,3,2010-06-06 16:23:30 -0400,2010-06-06 16:23:30 -0400,,
Sören Johanssen,1,2010-06-06 16:23:30 -0400,2010-06-06 16:23:30 -0400,,
Mohammad Othman,1,2010-06-06 16:23:30 -0400,2010-06-06 16:23:30 -0400,,
Richard Goldstone,1,2010-06-06 16:23:30 -0400,2010-06-06 16:23:30 -0400,,
Scott McConnell,1,2010-06-06 16:23:30 -0400,2010-06-06 16:23:30 -0400,,
Noam Chomsky,1,2010-06-06 16:23:30 -0400,2010-06-06 16:23:30 -0400,,
Shelley Ettinger,1,2010-06-06 16:23:30 -0400,2010-06-06 16:23:30 -0400,,
Adam Shapiro,1,2010-06-06 16:23:30 -0400,2010-06-06 16:23:30 -0400,,
Doolittle,1,2010-06-08 04:07:20 -0400,2010-06-08 04:07:20 -0400,,
Shuki Weiss,1,2010-06-08 04:07:20 -0400,2010-06-08 04:07:20 -0400,,
Riky Cohen,1,2010-06-08 04:07:20 -0400,2010-06-08 04:07:20 -0400,,
Pamela Hardyment,1,2010-06-08 04:07:20 -0400,2010-06-08 04:07:20 -0400,,
EltonJohn,2,2010-06-08 04:07:20 -0400,2010-06-08 04:07:20 -0400,,
Rod Stewart,1,2010-06-08 04:07:20 -0400,2010-06-08 04:07:20 -0400,,
Behar,1,2010-06-08 17:23:54 -0400,2010-06-08 17:23:54 -0400,,
Edmund Burke,1,2010-06-08 17:23:54 -0400,2010-06-08 17:23:54 -0400,,
Muhammad,1,2010-06-08 17:23:54 -0400,2010-06-08 17:23:54 -0400,,
Francis,1,2010-06-08 17:23:54 -0400,2010-06-08 17:23:54 -0400,,
Saladin,1,2010-06-08 17:23:54 -0400,2010-06-08 17:23:54 -0400,,
