people,count,first_date,last_date,lat,lon
Iman,1,2011-08-25 11:49:30 -0400,2011-08-25 11:49:30 -0400,,
Ed Carr,1,2011-08-25 11:49:30 -0400,2011-08-25 11:49:30 -0400,,
Rebeca Grynspan,1,2011-04-15 03:47:16 -0400,2011-04-15 03:47:16 -0400,,
Estrella A. Penunia,2,2011-04-15 03:47:16 -0400,2011-04-15 03:47:16 -0400,,
Emily Oakley,1,2011-04-15 03:47:16 -0400,2011-04-15 03:47:16 -0400,,
Dipendra Pokharel,2,2011-04-15 03:47:16 -0400,2011-04-15 03:47:16 -0400,,
Jane Tarh Takang,1,2011-04-15 03:47:16 -0400,2011-04-15 03:47:16 -0400,,
Edith Abilogo,1,2011-04-15 03:47:16 -0400,2011-04-15 03:47:16 -0400,,
Elfinesh Dermeji,1,2011-04-15 03:47:16 -0400,2011-04-15 03:47:16 -0400,,
Dhanalakhsmi,1,2011-04-15 03:47:16 -0400,2011-04-15 03:47:16 -0400,,
Yifat Susskind,1,2011-04-15 03:47:16 -0400,2011-04-15 03:47:16 -0400,,
Melissa McEwan,1,2011-04-15 03:47:16 -0400,2011-04-15 03:47:16 -0400,,
Shakesville,1,2011-04-15 03:47:16 -0400,2011-04-15 03:47:16 -0400,,
Worku Mengiste,1,2011-05-18 09:41:50 -0400,2011-05-18 09:41:50 -0400,,
Stacy Feldman,1,2011-05-18 09:41:50 -0400,2011-05-18 09:41:50 -0400,,
Mitmita,1,2011-05-18 09:41:50 -0400,2011-05-18 09:41:50 -0400,,
Meles Zenawi,1,2011-05-18 09:41:50 -0400,2011-05-18 09:41:50 -0400,,
Melesocracy,1,2011-05-18 09:41:50 -0400,2011-05-18 09:41:50 -0400,,
Yigal Chamish,1,2011-05-18 09:41:50 -0400,2011-05-18 09:41:50 -0400,,
Fred de Sam Lazaro,1,2011-05-18 09:41:50 -0400,2011-05-18 09:41:50 -0400,,
Berhanu Kebede,1,2011-05-18 09:41:50 -0400,2011-05-18 09:41:50 -0400,,
Woldegb,1,2011-05-18 09:41:50 -0400,2011-05-18 09:41:50 -0400,,
Nyikaw Ochalla,1,2011-05-18 09:41:50 -0400,2011-05-18 09:41:50 -0400,,
Nabeeha Kazi Hutchins,1,2011-05-18 09:41:50 -0400,2011-05-18 09:41:50 -0400,,
Ellen Albritton,1,2011-05-18 09:41:50 -0400,2011-05-18 09:41:50 -0400,,
