people,count,first_date,last_date,lat,lon
Korina Sanchez,7,2013-11-17 04:22:07 -0500,2013-11-17 04:22:07 -0500,,
Mukhang,1,2013-11-17 04:22:07 -0500,2013-11-17 04:22:07 -0500,,
Mar Roxas,1,2013-11-17 04:22:07 -0500,2013-11-17 04:22:07 -0500,,
Yasmin Arquiza,1,2013-11-17 04:22:07 -0500,2013-11-17 04:22:07 -0500,,
Gerry Lanuza,1,2013-11-17 04:22:07 -0500,2013-11-17 04:22:07 -0500,,
Florin Hilbay,1,2013-11-17 04:22:07 -0500,2013-11-17 04:22:07 -0500,,
Yeb Saño,8,2013-11-20 17:02:31 -0500,2013-11-20 17:02:31 -0500,,
Pablo Solón,1,2013-11-20 17:02:31 -0500,2013-11-20 17:02:31 -0500,,
Mahatma Gandhi,2,2013-11-20 17:02:31 -0500,2013-11-20 17:02:31 -0500,,
David Tong,1,2013-11-20 17:02:31 -0500,2013-11-20 17:02:31 -0500,,
Russel Norman,1,2013-11-20 17:02:31 -0500,2013-11-20 17:02:31 -0500,,
Carlie Labaria,1,2013-11-20 17:02:31 -0500,2013-11-20 17:02:31 -0500,,
Dad,1,2013-11-20 17:02:31 -0500,2013-11-20 17:02:31 -0500,,
Tony La Vina,1,2013-11-23 12:05:26 -0500,2013-11-23 12:05:26 -0500,,
Macky Lovina,1,2013-11-23 12:05:26 -0500,2013-11-23 12:05:26 -0500,,
Jason Tupas,2,2013-11-23 12:05:26 -0500,2013-11-23 12:05:26 -0500,,
Enteng Bautista,1,2013-11-23 12:05:26 -0500,2013-11-23 12:05:26 -0500,,
Gerg Cahiles,1,2013-11-23 12:05:26 -0500,2013-11-23 12:05:26 -0500,,
Typhoon Haiyan,5,2013-12-06 10:36:17 -0500,2013-12-06 10:36:17 -0500,,
Michael Beltran,1,2013-12-06 10:36:17 -0500,2013-12-06 10:36:17 -0500,,
Renato Reyes,1,2013-12-06 10:36:17 -0500,2013-12-06 10:36:17 -0500,,
Leon Dulce,2,2013-12-06 10:36:17 -0500,2014-02-01 12:31:49 -0500,,
Fisher,1,2013-12-06 10:36:17 -0500,2013-12-06 10:36:17 -0500,,
Mae Fe Templa,1,2013-12-06 10:36:17 -0500,2013-12-06 10:36:17 -0500,,
Hernani,1,2013-12-06 10:36:17 -0500,2013-12-06 10:36:17 -0500,,
Janssen Powers,2,2013-12-16 15:59:19 -0500,2013-12-16 15:59:19 -0500,,
Shoichi Kondoh,1,2013-12-22 21:17:00 -0500,2013-12-22 21:17:00 -0500,,
R. Gavino,1,2013-12-22 21:17:00 -0500,2013-12-22 21:17:00 -0500,,
Phil,1,2013-12-22 21:17:00 -0500,2013-12-22 21:17:00 -0500,,
Jonathan Ponce,1,2013-12-22 21:17:00 -0500,2013-12-22 21:17:00 -0500,,
Paul Walker,1,2013-12-22 21:17:00 -0500,2013-12-22 21:17:00 -0500,,
Justin Bieber,2,2013-12-22 21:17:00 -0500,2013-12-22 21:17:00 -0500,,
Eric Spoelstra,1,2013-12-22 21:17:00 -0500,2013-12-22 21:17:00 -0500,,
Kobe Bryant,2,2013-12-22 21:17:00 -0500,2013-12-22 21:17:00 -0500,,
Wayne Rooney,1,2013-12-22 21:17:00 -0500,2013-12-22 21:17:00 -0500,,
Doug Baldwin,1,2013-12-22 21:17:00 -0500,2013-12-22 21:17:00 -0500,,
Francis,2,2013-12-22 21:17:00 -0500,2013-12-22 21:17:00 -0500,,
Alicia Keys,2,2013-12-22 21:17:00 -0500,2013-12-22 21:17:00 -0500,,
Thijs Bertels Videoproducties,1,2014-01-21 01:52:48 -0500,2014-01-21 01:52:48 -0500,,
Ronnie Nathanielsz,1,2014-01-21 01:52:48 -0500,2014-01-21 01:52:48 -0500,,
Tonyo Cruz,1,2014-01-21 01:52:48 -0500,2014-01-21 01:52:48 -0500,,
Dinky Soliman,1,2014-01-21 01:52:48 -0500,2014-01-21 01:52:48 -0500,,
Tanauan,1,2014-01-21 01:52:48 -0500,2014-01-21 01:52:48 -0500,,
Eric Aseo,1,2014-01-21 01:52:48 -0500,2014-01-21 01:52:48 -0500,,
Florencio Abad,1,2014-01-21 01:52:48 -0500,2014-01-21 01:52:48 -0500,,
Angel de Guzman,1,2014-02-01 12:31:49 -0500,2014-02-01 12:31:49 -0500,,
Amando Doronila,1,2014-02-01 12:31:49 -0500,2014-02-01 12:31:49 -0500,,
Elle Freem,1,2014-02-01 12:31:49 -0500,2014-02-01 12:31:49 -0500,,
Alessandro Pavone,1,2014-05-11 13:02:17 -0400,2014-05-11 13:02:17 -0400,,
Chiz Escudero,1,2014-05-11 13:02:17 -0400,2014-05-11 13:02:17 -0400,,
christina mendez,1,2014-05-11 13:02:17 -0400,2014-05-11 13:02:17 -0400,,
Carl Ramota,2,2014-05-11 13:02:17 -0400,2014-05-11 13:02:17 -0400,,
Divs Mosquera,1,2014-05-11 13:02:17 -0400,2014-05-11 13:02:17 -0400,,
Al Octaviano,1,2014-05-11 13:02:17 -0400,2014-05-11 13:02:17 -0400,,
