places,count,first_date,last_date,lat,lon
Sidaogou Youku,2,2013-01-06 21:57:03 -0500,2013-10-09 19:46:38 -0400,43.96945,130.81803
London,1,2013-01-16 08:03:50 -0500,2013-01-16 08:03:50 -0500,51.50853,-0.12574
Weifang,3,2013-02-18 19:25:25 -0500,2013-02-18 19:25:25 -0500,36.71,119.10194
Shandong Sheng,3,2013-02-18 19:25:25 -0500,2013-02-18 19:25:25 -0500,36.0,119.0
Jiangsu Sheng,2,2013-02-18 19:25:25 -0500,2013-05-21 21:15:32 -0400,33.0,120.0
Shanghai,37,2013-02-25 10:44:56 -0500,2013-02-27 06:47:29 -0500,31.22222,121.45806
Tianjin,2,2013-02-27 06:47:29 -0500,2013-02-27 06:47:29 -0500,39.14222,117.17667
Xingtai,1,2013-02-27 06:47:29 -0500,2013-02-27 06:47:29 -0500,37.06306,114.49417
Shijiazhuang,1,2013-02-27 06:47:29 -0500,2013-02-27 06:47:29 -0500,38.04139,114.47861
Baoding,1,2013-02-27 06:47:29 -0500,2013-02-27 06:47:29 -0500,38.85111,115.49028
Langfang,1,2013-02-27 06:47:29 -0500,2013-02-27 06:47:29 -0500,39.50972,116.69472
Hengshui,1,2013-02-27 06:47:29 -0500,2013-02-27 06:47:29 -0500,37.73222,115.70111
Tangshan,1,2013-02-27 06:47:29 -0500,2013-02-27 06:47:29 -0500,39.63333,118.18333
Zhengzhou,1,2013-02-27 06:47:29 -0500,2013-02-27 06:47:29 -0500,34.75778,113.64861
Fuzhou,3,2013-02-27 06:47:29 -0500,2013-02-27 06:47:29 -0500,26.06139,119.30611
Zhoushan,1,2013-02-27 06:47:29 -0500,2013-02-27 06:47:29 -0500,30.01075,122.20465
Huizhou,1,2013-02-27 06:47:29 -0500,2013-02-27 06:47:29 -0500,23.08333,114.4
Kunming,22,2013-02-27 06:47:29 -0500,2013-02-27 06:47:29 -0500,25.03889,102.71833
Lhasa,1,2013-02-27 06:47:29 -0500,2013-02-27 06:47:29 -0500,29.65,91.1
Zhuhai,1,2013-02-27 06:47:29 -0500,2013-02-27 06:47:29 -0500,22.27694,113.56778
Ürümqi,1,2013-02-27 06:47:29 -0500,2013-02-27 06:47:29 -0500,43.80096,87.60046
Tibet Autonomous Region,2,2013-02-27 06:47:29 -0500,2013-02-27 06:47:29 -0500,32.0,90.0
Jiaxing,4,2013-03-12 03:02:46 -0400,2013-03-12 03:02:46 -0400,30.7522,120.75
Huangpu Qu,1,2013-03-12 03:02:46 -0400,2013-03-12 03:02:46 -0400,31.224,121.47923
Lianghui,1,2013-03-12 03:02:46 -0400,2013-03-12 03:02:46 -0400,29.63526,107.10048
Yangtze River,1,2013-03-12 03:02:46 -0400,2013-03-12 03:02:46 -0400,31.78667,121.14139
Japan,8,2013-03-19 23:50:18 -0400,2013-03-19 23:50:18 -0400,35.68536,139.75309
Tokyo,2,2013-03-19 23:50:18 -0400,2013-03-19 23:50:18 -0400,35.6895,139.69171
Shenyang,2,2013-04-04 21:37:09 -0400,2013-10-09 19:46:38 -0400,41.79222,123.43278
Guizhou Sheng,1,2013-04-04 21:37:09 -0400,2013-04-04 21:37:09 -0400,27.0,107.0
Liaoning Sheng,1,2013-04-04 21:37:09 -0400,2013-04-04 21:37:09 -0400,41.0,123.0
Ducheng,1,2013-04-04 21:37:09 -0400,2013-04-04 21:37:09 -0400,23.24212,111.5284
Xishuangbanna Daizu Zizhizhou,1,2013-04-04 21:37:09 -0400,2013-04-04 21:37:09 -0400,22.08829,101.0248
Xinjiang Uygur Zizhiqu,1,2013-04-10 21:08:59 -0400,2013-04-10 21:08:59 -0400,42.56917,85.45611
Qinghai Sheng,1,2013-04-10 21:08:59 -0400,2013-04-10 21:08:59 -0400,36.0,96.0
Hebei Sheng,3,2013-04-10 21:08:59 -0400,2013-05-21 21:15:32 -0400,39.0,116.0
Lianran,2,2013-05-05 20:51:47 -0400,2013-05-05 20:51:47 -0400,24.92271,102.48496
Songjiang,5,2013-05-12 08:05:56 -0400,2013-05-12 08:05:56 -0400,31.03595,121.2146
Jiangxi Sheng,1,2013-05-21 21:15:32 -0400,2013-05-21 21:15:32 -0400,28.0,116.0
Guangxi Zhuangzu Zizhiqu,1,2013-05-21 21:15:32 -0400,2013-05-21 21:15:32 -0400,24.0,109.0
Northern Europe,1,2013-12-09 06:29:21 -0500,2013-12-09 06:29:21 -0500,61.68987,2.90039
