people,count,first_date,last_date,lat,lon
Victor Amaya,1,2014-02-20 18:09:58 -0500,2014-02-20 18:09:58 -0500,,
Pobrecitos,1,2014-02-20 18:09:58 -0500,2014-02-20 18:09:58 -0500,,
Víctor Amaya,1,2014-02-20 18:09:58 -0500,2014-02-20 18:09:58 -0500,,
Audrey M. Dacosta,1,2014-02-20 18:09:58 -0500,2014-02-20 18:09:58 -0500,,
Silvia Viñas,1,2014-02-21 14:37:17 -0500,2014-02-21 14:37:17 -0500,,
Marianne Díaz Hernández,2,2014-02-21 14:37:17 -0500,2014-02-21 14:37:17 -0500,,
Patricia Acosta,2,2014-02-23 17:59:20 -0500,2014-02-23 17:59:20 -0500,,
Pichincha,1,2014-02-24 11:01:31 -0500,2014-02-24 11:01:31 -0500,,
Junín,1,2014-02-24 11:01:31 -0500,2014-02-24 11:01:31 -0500,,
Perú,1,2014-02-24 11:01:31 -0500,2014-02-24 11:01:31 -0500,,
Gabriela Garcia Calderon,2,2014-02-24 11:01:31 -0500,2014-02-24 11:01:31 -0500,,
Rafael Uzcátegui,1,2014-02-24 12:11:04 -0500,2014-02-24 12:11:04 -0500,,
Jesus Gil,4,2014-02-25 09:59:21 -0500,2014-02-25 09:59:21 -0500,,
Andreína Tarazón,2,2014-02-25 09:59:21 -0500,2014-02-25 09:59:21 -0500,,
Emiliana Duarte,1,2014-02-25 08:14:20 -0500,2014-02-25 08:14:20 -0500,,
José Mujica,8,2014-02-27 16:06:12 -0500,2014-02-27 16:06:12 -0500,,
Javier Arana,2,2014-02-27 16:06:12 -0500,2014-02-27 16:06:12 -0500,,
Pepe' Mujica,2,2014-02-27 16:06:12 -0500,2014-02-27 16:06:12 -0500,,
Jorge Ruiz Crespo,1,2014-02-27 16:06:12 -0500,2014-02-27 16:06:12 -0500,,
Elisa Escovar,2,2014-02-27 16:06:12 -0500,2014-02-27 16:06:12 -0500,,
Pepe Mujica,8,2014-02-27 16:06:12 -0500,2014-03-04 07:06:43 -0500,,
Simon José Antonio,2,2014-02-27 16:06:12 -0500,2014-02-27 16:06:12 -0500,,
Ollanta Humala,2,2014-03-04 07:06:43 -0500,2014-03-04 07:06:43 -0500,,
Hugo Chávez,8,2014-03-04 07:06:43 -0500,2014-03-05 18:17:00 -0500,,
Alan García,3,2014-03-04 07:06:43 -0500,2014-03-04 07:06:43 -0500,,
Mariana Ramirez,1,2014-03-04 07:06:43 -0500,2014-03-04 07:06:43 -0500,,
Ronald Gamarra,1,2014-03-04 07:06:43 -0500,2014-03-04 07:06:43 -0500,,
Salomón Lerner Ghitis,2,2014-03-04 07:06:43 -0500,2014-03-04 07:06:43 -0500,,
Mirko Lauer,1,2014-03-04 07:06:43 -0500,2014-03-04 07:06:43 -0500,,
Susana Villarán,1,2014-03-04 07:06:43 -0500,2014-03-04 07:06:43 -0500,,
Eduardo Zegarra,1,2014-03-04 07:06:43 -0500,2014-03-04 07:06:43 -0500,,
Manya,2,2014-03-04 07:06:43 -0500,2014-03-04 07:06:43 -0500,,
Martín Hidalgo,1,2014-03-04 07:06:43 -0500,2014-03-04 07:06:43 -0500,,
Rocío Silva Santisteban,2,2014-03-04 07:06:43 -0500,2014-03-04 07:06:43 -0500,,
Silvio Rendón,1,2014-03-04 07:06:43 -0500,2014-03-04 07:06:43 -0500,,
Stroessner,2,2014-03-04 07:06:43 -0500,2014-03-04 07:06:43 -0500,,
Juan Arellano,1,2014-03-04 07:06:43 -0500,2014-03-04 07:06:43 -0500,,
Jaris Savoglou,1,2014-03-04 06:25:25 -0500,2014-03-04 06:25:25 -0500,,
Rubén Blades,3,2014-03-04 06:25:25 -0500,2014-03-04 06:25:25 -0500,,
Castro,1,2014-03-04 06:25:25 -0500,2014-03-04 06:25:25 -0500,,
Ruben,3,2014-03-04 06:25:25 -0500,2014-03-04 06:25:25 -0500,,
Presidente Maduro,1,2014-03-04 06:25:25 -0500,2014-03-04 06:25:25 -0500,,
Jon Lee Anderson,1,2014-03-04 06:25:25 -0500,2014-03-04 06:25:25 -0500,,
Rihanna,2,2014-03-04 06:25:25 -0500,2014-03-04 06:25:25 -0500,,
Arjona,2,2014-03-04 06:25:25 -0500,2014-03-04 06:25:25 -0500,,
Ana María Simón,1,2014-03-04 06:25:25 -0500,2014-03-04 06:25:25 -0500,,
Delcy Rodríguez,3,2014-03-04 06:25:25 -0500,2014-03-04 06:25:25 -0500,,
De Silvio Rodríguez,2,2014-03-04 06:25:25 -0500,2014-03-04 06:25:25 -0500,,
Marta Alanis,1,2014-03-04 06:25:25 -0500,2014-03-04 06:25:25 -0500,,
Venevisión,1,2014-03-04 16:37:28 -0500,2014-03-04 16:37:28 -0500,,
Rommel Bello,1,2014-03-04 16:37:28 -0500,2014-03-04 16:37:28 -0500,,
Ray Angel Torres,1,2014-03-04 16:37:28 -0500,2014-03-04 16:37:28 -0500,,
Mili,1,2014-03-04 16:37:28 -0500,2014-03-04 16:37:28 -0500,,
April Peavey,1,2014-03-05 18:17:00 -0500,2014-03-05 18:17:00 -0500,,
Henry D’Arthenay,1,2014-03-05 18:17:00 -0500,2014-03-05 18:17:00 -0500,,
Será,1,2014-03-05 18:17:00 -0500,2014-03-05 18:17:00 -0500,,
La Vida Boheme,1,2014-03-05 18:17:00 -0500,2014-03-05 18:17:00 -0500,,
D'Arthenay,2,2014-03-05 18:17:00 -0500,2014-03-05 18:17:00 -0500,,
Ricardo Martinelli,8,2014-03-06 14:00:25 -0500,2014-03-06 14:00:25 -0500,,
Charlie Cuevas,2,2014-03-06 14:00:25 -0500,2014-03-06 14:00:25 -0500,,
Erick Javier,2,2014-03-06 14:00:25 -0500,2014-03-06 14:00:25 -0500,,
Pérez Balladares,2,2014-03-06 14:00:25 -0500,2014-03-06 14:00:25 -0500,,
Rocio San Miguel,1,2014-03-06 14:00:25 -0500,2014-03-06 14:00:25 -0500,,
Fredy Marcial,1,2014-03-06 14:00:25 -0500,2014-03-06 14:00:25 -0500,,
Freddy Marcial,1,2014-03-06 14:00:25 -0500,2014-03-06 14:00:25 -0500,,
Juan Lozano,2,2014-03-06 14:00:25 -0500,2014-03-06 14:00:25 -0500,,
Reacciòn de Maduro,1,2014-03-06 14:00:25 -0500,2014-03-06 14:00:25 -0500,,
Indira Carpio Olivo,2,2014-03-07 06:57:39 -0500,2014-03-07 06:57:39 -0500,,
Hugo Chavez,3,2014-03-07 06:57:39 -0500,2014-03-17 10:03:25 -0400,,
María Fernanda,2,2014-03-07 06:57:39 -0500,2014-03-07 06:57:39 -0500,,
Alejandro Salcedo,1,2014-03-07 06:57:39 -0500,2014-03-07 06:57:39 -0500,,
Gabriel López,2,2014-03-07 06:57:39 -0500,2014-03-07 06:57:39 -0500,,
La Urbina,1,2014-03-07 06:57:39 -0500,2014-03-07 06:57:39 -0500,,
Nicmer Evans,1,2014-03-07 06:57:39 -0500,2014-03-07 06:57:39 -0500,,
Kira Kariakin,5,2014-03-17 10:03:25 -0400,2014-03-17 10:03:25 -0400,,
Henrique Capriles,3,2014-03-17 10:03:25 -0400,2014-03-17 10:03:25 -0400,,
María Corina Machado,4,2014-03-17 10:03:25 -0400,2014-03-17 10:03:25 -0400,,
Ángel Vivas,1,2014-03-17 10:03:25 -0400,2014-03-17 10:03:25 -0400,,
Juan M. Fernandez,1,2014-03-17 10:03:25 -0400,2014-03-17 10:03:25 -0400,,
Alejandro Rodriguez,1,2014-03-17 10:03:25 -0400,2014-03-17 10:03:25 -0400,,
