people,count,first_date,last_date,lat,lon
Sydnei Rezendo,1,2010-06-23 06:58:12 -0400,2010-06-23 06:58:12 -0400,,
Alex Escobar,3,2010-06-23 06:58:12 -0400,2010-06-23 06:58:12 -0400,,
Ricardo  Teixeira,1,2010-06-23 06:58:12 -0400,2010-06-23 06:58:12 -0400,,
Ricardo Teixeira,1,2010-06-23 06:58:12 -0400,2010-06-23 06:58:12 -0400,,
TADEU  SCHMIDT,4,2010-06-23 06:58:12 -0400,2010-06-23 06:58:12 -0400,,
Britney  Spears,1,2010-06-23 06:58:12 -0400,2010-06-23 06:58:12 -0400,,
Castrezana,1,2010-06-23 06:58:12 -0400,2010-06-23 06:58:12 -0400,,
Alex] Escobar,1,2010-06-23 06:58:12 -0400,2010-06-23 06:58:12 -0400,,
Tadeu Shmidt,1,2010-06-23 06:58:12 -0400,2010-06-23 06:58:12 -0400,,
Miguel Grazziotin,1,2010-06-23 06:58:12 -0400,2010-06-23 06:58:12 -0400,,
Cara,1,2010-06-23 06:58:12 -0400,2010-06-23 06:58:12 -0400,,
Rosana Hermann,1,2010-06-23 06:58:12 -0400,2010-06-23 06:58:12 -0400,,
Marta Cooper,1,2010-06-23 06:58:12 -0400,2010-06-23 06:58:12 -0400,,
Heynews,1,2010-06-23 00:43:47 -0400,2010-06-23 00:43:47 -0400,,
Woony,1,2010-06-23 00:43:47 -0400,2010-06-23 00:43:47 -0400,,
Cha Du Ri,1,2010-06-23 00:43:47 -0400,2010-06-23 00:43:47 -0400,,
Cha Bum Kun,1,2010-06-23 00:43:47 -0400,2010-06-23 00:43:47 -0400,,
Saheilu,1,2010-06-23 00:43:47 -0400,2010-06-23 00:43:47 -0400,,
Nicolas Anelka,11,2010-06-24 09:54:52 -0400,2010-06-24 09:54:52 -0400,,
Raymond Domenech,1,2010-06-24 09:54:52 -0400,2010-06-24 09:54:52 -0400,,
Bel Balawou,2,2010-06-24 09:54:52 -0400,2010-06-24 09:54:52 -0400,,
Martinican Bondamanjak,4,2010-06-24 09:54:52 -0400,2010-06-24 09:54:52 -0400,,
Alain Finkielkraut,1,2010-06-24 09:54:52 -0400,2010-06-24 09:54:52 -0400,,
Cela,1,2010-06-24 09:54:52 -0400,2010-06-24 09:54:52 -0400,,
Muslim,1,2010-06-24 09:54:52 -0400,2010-06-24 09:54:52 -0400,,
Blanc,1,2010-06-24 09:54:52 -0400,2010-06-24 09:54:52 -0400,,
Gwadaboy,1,2010-06-24 09:54:52 -0400,2010-06-24 09:54:52 -0400,,
Lui,1,2010-06-24 09:54:52 -0400,2010-06-24 09:54:52 -0400,,
Chirac,2,2010-06-24 09:54:52 -0400,2010-06-24 09:54:52 -0400,,
Ceci dit Anelka,1,2010-06-24 09:54:52 -0400,2010-06-24 09:54:52 -0400,,
Steve Rhodes,2,2010-06-24 09:54:52 -0400,2010-06-24 09:54:52 -0400,,
Bill Clinton,1,2010-06-25 11:08:10 -0400,2010-06-25 11:08:10 -0400,,
Anti-Vuvuzela,1,2010-06-25 11:08:10 -0400,2010-06-25 11:08:10 -0400,,
Vuvuzelona,1,2010-06-25 11:08:10 -0400,2010-06-25 11:08:10 -0400,,
Vuvuzela Horn,1,2010-06-25 11:08:10 -0400,2010-06-25 11:08:10 -0400,,
Yasuhito Endo,2,2010-06-28 09:25:14 -0400,2010-06-28 09:25:14 -0400,,
Fumofumocolumn,1,2010-06-28 09:25:14 -0400,2010-06-28 09:25:14 -0400,,
Takeshi Okada,5,2010-06-28 09:25:14 -0400,2010-06-28 09:25:14 -0400,,
Philippe Troussier,1,2010-06-28 09:25:14 -0400,2010-06-28 09:25:14 -0400,,
Matsui,1,2010-06-28 09:25:14 -0400,2010-06-28 09:25:14 -0400,,
Yoshito,1,2010-06-28 09:25:14 -0400,2010-06-28 09:25:14 -0400,,
Okubo,1,2010-06-28 09:25:14 -0400,2010-06-28 09:25:14 -0400,,
Gerard Pique,1,2010-06-29 07:29:06 -0400,2010-06-29 07:29:06 -0400,,
José Antonio Castells,1,2010-06-29 07:29:06 -0400,2010-06-29 07:29:06 -0400,,
Yap,1,2010-06-29 07:29:06 -0400,2010-06-29 07:29:06 -0400,,
Plataforma Pro,1,2010-06-29 07:29:06 -0400,2010-06-29 07:29:06 -0400,,
Daniel Llopis,1,2010-06-29 07:29:06 -0400,2010-06-29 07:29:06 -0400,,
Merce,2,2010-06-29 07:29:06 -0400,2010-06-29 07:29:06 -0400,,
Marc Herman,1,2010-06-29 07:29:06 -0400,2010-06-29 07:29:06 -0400,,
Chukwu,1,2010-06-30 08:30:28 -0400,2010-06-30 08:30:28 -0400,,
Eguavoen,1,2010-06-30 08:30:28 -0400,2010-06-30 08:30:28 -0400,,
Shaibu Amodu,3,2010-06-30 08:30:28 -0400,2010-06-30 08:30:28 -0400,,
Adeola Aderounmu,1,2010-06-30 08:30:28 -0400,2010-06-30 08:30:28 -0400,,
Peterside Idah,1,2010-06-30 08:30:28 -0400,2010-06-30 08:30:28 -0400,,
Lars Lagerbäck,1,2010-06-30 08:30:28 -0400,2010-06-30 08:30:28 -0400,,
Chxta,1,2010-06-30 08:30:28 -0400,2010-06-30 08:30:28 -0400,,
Max Siollun,1,2010-06-30 08:30:28 -0400,2010-06-30 08:30:28 -0400,,
Bc Osunneye,1,2010-06-30 08:30:28 -0400,2010-06-30 08:30:28 -0400,,
